Date,High_Moderna,Low_Moderna,Open_Moderna,Close_Moderna,Volume_Moderna,Adj Close_Moderna,High_Inovio Pharmaceuticals,Low_Inovio Pharmaceuticals,Open_Inovio Pharmaceuticals,Close_Inovio Pharmaceuticals,Volume_Inovio Pharmaceuticals,Adj Close_Inovio Pharmaceuticals,High_Novavax,Low_Novavax,Open_Novavax,Close_Novavax,Volume_Novavax,Adj Close_Novavax,High_BioNTech,Low_BioNTech,Open_BioNTech,Close_BioNTech,Volume_BioNTech,Adj Close_BioNTech
13-07-2020,77.75,63.79999924,63.88999939,71.77999878,56617300,71.77999878,28.54000092,23.43000031,23.46999931,25.62000084,57149400,25.62000084,113.9800034,95.26000214,95.33000183,104.3199997,8636400,104.3199997,84.88999939,75.75,78.47000122,77.77999878,8529600,77.77999878
14-07-2020,76.9489975,70.62000275,74,75.04000092,38708800,75.04000092,28.13999939,24.63999939,27.01000023,26.20999908,31609200,26.20999908,112.7699966,99.15000153,107.2099991,109.9700012,5390800,109.9700012,85,78,82.56999969,83.87999725,4748700,83.87999725
15-07-2020,88.37000275,78.01000214,87.51999664,80.22000122,90756100,80.22000122,25.47999954,23.46999931,25.39999962,24.51000023,21996800,24.51000023,114.9400024,105.8000031,110.3099976,111.1500015,5250900,111.1500015,87.58000183,76.80000305,86.08000183,78,3908700,78
16-07-2020,84.29000092,79.59999847,80.16000366,81.80999756,27277400,81.80999756,24.64999962,23.15999985,23.64999962,24.56999969,11989700,24.56999969,122.6800003,109.0999985,109.4000015,120.2900009,6940400,120.2900009,80.5,74.55999756,80.5,75.87000275,2847900,75.87000275
17-07-2020,95.20999908,82.61000061,83.34999847,94.84999847,103509200,94.84999847,27.79000092,25.22999954,25.29999924,26.96999931,38122500,26.96999931,144.5399933,127.8000031,128.8899994,140.4900055,15200800,140.4900055,86.40000153,76.41999817,76.54000092,85.25,5053500,85.25
20-07-2020,90.84999847,78.05000305,87.86000061,82.68000031,78391300,82.68000031,27.5,24.10000038,26.96999931,25.37000084,21313000,25.37000084,151.1999969,124.0999985,149.4900055,138.2299957,12934500,138.2299957,96.08999634,85.76999664,91.74700165,88.19999695,7790800,88.19999695
21-07-2020,82.43000031,79.06999969,80.91000366,80.86000061,26157900,80.86000061,27.95000076,24.65999985,25.55999947,27.04999924,22231300,27.04999924,148.9499969,134.5500031,140.5099945,140.6900024,8857900,140.6900024,97.81999969,90.05000305,92,91.59999847,6025500,91.59999847
22-07-2020,84.12000275,79.11000061,79.61000061,83.22499847,27274000,83.22499847,26.72999954,25.11000061,25.93000031,26.19000053,18205900,26.19000053,147.5,133.1900024,136,146.4499969,6143100,146.4499969,104.9899979,93.65000153,99.19000244,104.1699982,13817800,104.1699982
23-07-2020,82.68000031,72.19999695,82.05000305,75.33000183,29288100,75.33000183,26.22999954,24.14999962,25.64999962,24.57999992,15199100,24.57999992,151.1999969,134.0399933,144.6900024,139.5899963,5923200,139.5899963,101.1500015,87,97.51399994,88.51000214,15899700,88.51000214
24-07-2020,73.90000153,66.54000092,69.05000305,73.20999908,27797500,73.20999908,23.04999924,21.52000046,23.04999924,21.90999985,16890800,21.90999985,136.0899963,126.5500031,133.1999969,133.9299927,4819300,133.9299927,86.69999695,80.33999634,86.30000305,84.16999817,7109700,84.16999817
27-07-2020,80.98000336,76.16000366,80.62999725,79.91000366,44710700,79.91000366,23.04999924,20.06999969,23.02000046,21.07999992,19565800,21.07999992,141.2799988,131.8300018,134.0200043,139.6000061,5035600,139.6000061,88.19999695,81.77400208,87.44000244,86.52999878,5129200,86.52999878
28-07-2020,83.84999847,79.5,81,81.48999786,32946900,81.48999786,22.78000069,20.35000038,20.45999908,20.79000092,20489000,20.79000092,151,136.5,139.4299927,148.6000061,5907800,148.6000061,90.40000153,84.09999847,89,85.37999725,5108600,85.37999725
29-07-2020,82.81999969,76.55000305,81.98000336,79.51000214,24453900,79.51000214,21.40999985,19.06999969,21.12999916,19.47999954,21310400,19.47999954,154.6999969,143.5299988,152.5,145.3600006,5638600,145.3600006,86.79000092,80.01999664,85.54000092,82.5,3846300,82.5
30-07-2020,79.25,76.80000305,78,77.62999725,13102000,77.62999725,22.93000031,20.12999916,21.20999908,20.72999954,44108600,20.72999954,148.8800049,139.5700073,140.5,146.6199951,5410600,146.6199951,84.87999725,78,79.05000305,84.16000366,3302800,84.16000366
31-07-2020,78.44000244,73.60399628,78.19999695,74.09999847,14210400,74.09999847,21.02000046,19.29000092,20.68000031,19.44000053,18327900,19.44000053,148.7799988,142,147.6100006,143.1000061,4229000,143.1000061,86.94999695,80.84999847,86,82.11000061,2640500,82.11000061
03-08-2020,77.98999786,73.02999878,74.98000336,77.98000336,13382300,77.98000336,20.70000076,18.71999931,19.56999969,20.69000053,17517600,20.69000053,159.9700012,144.6900024,145.2799988,155.8699951,6762900,155.8699951,85.48000336,81.83999634,82.98999786,85.47000122,2431700,85.47000122
04-08-2020,78.62000275,75.5,78.19200134,78.45999908,10126500,78.45999908,21.05999947,19.81999969,20.37999916,20.31999969,10557500,20.31999969,157.3000031,150.2799988,156.5,157.1699982,11517400,157.1699982,84.5,81.08000183,84.44000244,83.16999817,2410300,83.16999817
05-08-2020,77.48999786,73.69000244,77.48999786,75.80000305,19831900,75.80000305,22.12999916,19.81999969,20.23999977,21.79000092,16527500,21.79000092,189.3999939,165.1100006,182,173.4900055,17846900,173.4900055,83.19999695,76.84500122,82.81999969,81.30000305,4084400,81.30000305
06-08-2020,76.25,73.12000275,75.79000092,73.76000214,11691500,73.76000214,21.84000015,19.78000069,21.61000061,20.32999992,15371000,20.32999992,178.4799957,160.2599945,178,167.5,7882700,167.5,80.26000214,76.58000183,79.29000092,77.08000183,3175200,77.08000183
07-08-2020,75.38999939,73.01000214,74.37999725,74.09999847,8771400,74.09999847,21.04999924,19.89999962,20.18000031,20.21999931,9754100,20.21999931,178.5599976,166.2599945,168.6300049,170.2899933,6540200,170.2899933,78.54000092,74.02999878,77.08999634,77,3038200,77
10-08-2020,75,71.41000366,74.26999664,72.01000214,8678300,72.01000214,19.65999985,18.22999954,19.62000084,18.98999977,18822000,18.98999977,181.6999969,172.8600006,175.4600067,178.5099945,7607000,178.5099945,77.27799988,70.90000153,77,73.94999695,2830600,73.94999695
11-08-2020,71.40000153,67,69.51999664,68.97000122,18118700,68.97000122,16.70000076,14.5,16.5,14.61999989,46947900,14.61999989,170,143.25,169.7700043,149.4799957,15226000,149.4799957,72.87999725,66.51000214,69,68.44999695,4032200,68.44999695
12-08-2020,75.75,68.30000305,75.66999817,69.51999664,50362100,69.51999664,15.18999958,12.40999985,14.96000004,13.75,35562000,13.75,148.5,112.5100021,148.0599976,124.4199982,17627200,124.4199982,71.16000366,66.12000275,70.88999939,69.11000061,3252000,69.11000061
13-08-2020,69.18000031,67.05000305,69.08999634,67.83000183,15055900,67.83000183,14.75,13.44999981,13.47000027,14.39000034,14377600,14.39000034,140.6999969,125.7699966,126.1600037,133.2799988,10776300,133.2799988,71.52999878,67.30400085,68.25,71,2390900,71
14-08-2020,70.36000061,67.86000061,68.05999756,69.15000153,12799600,69.15000153,16.05999947,14.51000023,14.68000031,14.78999996,22227200,14.78999996,151,137.6199951,144,146.5099945,13721100,146.5099945,70.98000336,68.01999664,70.93000031,68.63999939,1862400,68.63999939
17-08-2020,70.77999878,68.37999725,69.13999939,69.76000214,8749100,69.76000214,15.03999996,13.89999962,14.81000042,15.03999996,10400300,15.03999996,155.75,145,149,155.5299988,5690500,155.5299988,71.35600281,68.80999756,69.08999634,70.26000214,1948000,70.26000214
18-08-2020,69.69999695,65.23000336,68.27999878,67.02999878,11329200,67.02999878,15.06999969,14.10000038,14.80000019,14.18999958,9189900,14.18999958,154.4900055,138.4199982,152.6799927,146.2299957,7441000,146.2299957,70.34999847,67.05999756,69.69000244,67.87999725,1905100,67.87999725
19-08-2020,69.16999817,66.59999847,66.73999786,68,8558800,68,14.82999992,14.21000004,14.32999992,14.47000027,8583800,14.47000027,149,140,141.5800018,147.0599976,5328700,147.0599976,67.48000336,65.01000214,67.41999817,65.59999847,2326600,65.59999847
20-08-2020,68,66.62999725,67.79000092,67.80999756,6346700,67.80999756,15.02999973,14.27000046,14.43000031,14.85999966,10817700,14.85999966,148.7899933,142.1300049,142.9299927,143.1300049,3727400,143.1300049,70.29000092,64.08000183,66.07700348,66.26999664,2932600,66.26999664
21-08-2020,68.01999664,65.59999847,67.5,66.44999695,6935600,66.44999695,14.77999973,13.82999992,14.60000038,14.10000038,10008300,14.10000038,145.8000031,133.3000031,142.3800049,137.6199951,5660900,137.6199951,76.27999878,70.33999634,71.76999664,73.01999664,6290400,73.01999664
24-08-2020,67.84999847,62.88000107,67.15000153,64.87999725,13143200,64.87999725,13.35999966,11.93000031,13.27000046,12.23999977,20041700,12.23999977,132.8000031,116.9499969,131.5599976,119.2600021,8483700,119.2600021,77.40000153,69.75,76.98999786,70.84999847,3393900,70.84999847
25-08-2020,66.69599915,63.54999924,64.31999969,66.25,7798500,66.25,13.07999992,11.60000038,11.72999954,12.61999989,10711000,12.61999989,117.7399979,97.30000305,108.0100021,113.1100006,13008400,113.1100006,70.5,68.20999908,70.06999969,70.48999786,1576200,70.48999786
26-08-2020,71.63999939,66.02999878,67.62000275,70.5,28768100,70.5,13.09000015,12.35999966,12.59000015,12.72999954,7856600,12.72999954,122.7300034,106.5,107,114.6200027,6988800,114.6200027,70,67.05000305,70,67.90000153,1711400,67.90000153
27-08-2020,70.31999969,67.01000214,69.98000336,68.02999878,9262600,68.02999878,12.68999958,11.60000038,12.27999973,11.81000042,13498700,11.81000042,116.3700027,106.3000031,115.3000031,107.3499985,4827000,107.3499985,68.69000244,64.79000092,68.19999695,65.58999634,1980500,65.58999634
28-08-2020,68.94999695,67.15000153,68.04000092,67.48999786,6368200,67.48999786,12.39999962,11.32999992,11.80000019,12.06000042,9800800,12.06000042,110.1699982,102,108.0999985,107.7399979,3217200,107.7399979,65.5,63.31999969,65.04000092,64,1760000,64
31-08-2020,67.19999695,62.54000092,67.13999939,64.88999939,15271800,64.88999939,12.69999981,11.90999985,12.28999996,11.98999977,8032600,11.98999977,118.1399994,106.7600021,115.5,110.3399963,6236200,110.3399963,63.18000031,60.34000015,62.81999969,61.25,2217200,61.25
01-09-2020,64.5,62.5,63.54000092,63.31999969,8183600,63.31999969,12.06999969,11.22000027,11.60000038,11.40999985,9066700,11.40999985,110.2900009,102.3000031,108.2200012,105.0800018,4817800,105.0800018,60.52999878,56.65999985,58.70999908,57.81000137,3569600,57.81000137
02-09-2020,64.88999939,61.38100052,62.84000015,64.72000122,9874600,64.72000122,11.42000008,10.01000023,11.17000008,10.63000011,23367200,10.63000011,105.3399963,94.18000031,99.55999756,102.9000015,6355200,102.9000015,63.29000092,54.95999908,56.00999832,61.99000168,3892800,61.99000168
03-09-2020,69.34999847,64.30000305,65.65000153,64.83999634,14307300,64.83999634,10.88000011,9.779999733,10.26000023,9.850000381,15939900,9.850000381,113.9800034,102.5999985,112.8099976,102.9800034,7538300,102.9800034,63.66999817,57.09999847,63.45000076,59.27999878,2586000,59.27999878
04-09-2020,65,59.00999832,64.98999786,62.59999847,11653300,62.59999847,10.14000034,8.779999733,9.850000381,9.569999695,12544200,9.569999695,104.4700012,86.66000366,100.9400024,92.93000031,7674000,92.93000031,59.95999908,54.09999847,59.27999878,58.56999969,1985500,58.56999969
08-09-2020,58.59999847,54.20999908,57.75,54.34000015,17706200,54.34000015,10.23999977,9.149999619,10.19999981,9.609999657,15517700,9.609999657,92.40000153,83.22000122,86.40000153,85.30999756,5625700,85.30999756,61,58.68999863,60.15999985,59.83000183,2887800,59.83000183
09-09-2020,57.18999863,54.50999832,56.02999878,56.90000153,9355400,56.90000153,11.89000034,9.930000305,10.01000023,10.27999973,27308000,10.27999973,91.88999939,86.20999908,88.20999908,90.83999634,3780500,90.83999634,63.38000107,60.59999847,63,62.31999969,3406900,62.31999969
10-09-2020,60.31999969,56.86999893,57.04100037,57.56000137,7985300,57.56000137,10.44999981,9.659999847,10.30000019,9.720000267,11360000,9.720000267,99.41000366,90.25,92.83000183,92.86000061,4656600,92.86000061,62.27999878,60.5,62,61.20000076,1751800,61.20000076
11-09-2020,59.50999832,57.45000076,58.49000168,59.34000015,4821900,59.34000015,10.30000019,9.579999924,9.789999962,10.07999992,9468600,10.07999992,97.98000336,92.09999847,94,95.44999695,5303400,95.44999695,65.27999878,61.04999924,61.45199966,65.12999725,2515200,65.12999725
14-09-2020,63.84999847,60.11500168,60.15000153,63.66999817,8930800,63.66999817,11.38000011,10.22999954,10.25,11.31999969,16245400,11.31999969,106.4000015,94.25,96.37999725,105.8000031,7979000,105.8000031,69.65000153,66.76999664,67.5,67.48000336,3373600,67.48000336
15-09-2020,68.41000366,64.22899628,65.02700043,66.87999725,9101200,66.87999725,14.26000023,11.51000023,11.51000023,13.63000011,44936300,13.63000011,112.25,106.1600037,110,110.3399963,6779500,110.3399963,70,66.15000153,70,66.91999817,3168300,66.91999817
16-09-2020,70.04000092,66.73000336,67.63999939,68.83999634,11345200,68.83999634,18.54999924,14.07999992,14.38000011,18.52000046,110608200,18.52000046,126.5400009,108,108.0899963,120.1299973,10805500,120.1299973,67.29000092,65.40799713,65.51000214,66.04000092,2231500,66.04000092
17-09-2020,70.90000153,64.59999847,68.5,67.88999939,13275200,67.88999939,17.88999939,14.30000019,16.55999947,15.67000008,58219800,15.67000008,125.9899979,112.1100006,119,115.5100021,5531300,115.5100021,68.70999908,65.15000153,66.81999969,66.77999878,2860000,66.77999878
18-09-2020,70,66.09999847,68.27999878,69.87000275,13206200,69.87000275,18.46999931,14.89000034,15.44999981,17,59905900,17,114.9400024,104.7799988,114.9400024,108.3600006,5820800,108.3600006,68.44000244,65.16999817,68.01000214,67,2608900,67
21-09-2020,69.48000336,65.45999908,68.59999847,69.26000214,8223000,69.26000214,18.45000076,16.5,16.95000076,17.69000053,33628000,17.69000053,110.5999985,102.0999985,102.5,110.1500015,3241200,110.1500015,66.19999695,62.29999924,65.55999756,66.12000275,2118700,66.12000275
22-09-2020,69.19000244,66.66999817,67.5,68.72000122,6303600,68.72000122,18.69000053,16.57999992,17.92000008,16.97999954,26992100,16.97999954,112.4000015,106.1600037,109.75,111.6299973,2407200,111.6299973,67.75700378,63.61000061,65.37999725,67.05000305,1572300,67.05000305
23-09-2020,68.62000275,65.76999664,67.86499786,67.16000366,6919400,67.16000366,17,15.22999954,16.20999908,15.97000027,21016600,15.97000027,112.1800003,101.1500015,110.9400024,101.5699997,3216800,101.5699997,67.27999878,63.68600082,67.25,63.83000183,1678000,63.83000183
24-09-2020,66.76999664,63.63999939,65.5,65.16999817,5565200,65.16999817,16,14.5,14.92000008,15.36999989,13417600,15.36999989,107.1999969,96.48000336,98.43000031,102.4400024,3337200,102.4400024,63.93000031,58.81000137,62.61999893,62.83000183,2863400,62.83000183
25-09-2020,69.73000336,65.66999817,65.88700104,69.47000122,9190600,69.47000122,16.95999908,15.85000038,15.85000038,16.94000053,13539800,16.94000053,117.3499985,105.8000031,107.4800034,113.5599976,8336900,113.5599976,66.8710022,61.27000046,61.27000046,66.69000244,1670500,66.69000244
28-09-2020,71.5,69.09999847,69.58999634,70.55000305,7337400,70.55000305,13.80000019,10.27999973,10.63000011,12.14000034,66840700,12.14000034,117.8799973,106.4000015,116.9000015,111.1800003,6169800,111.1800003,67.80000305,65.72000122,66.98999786,66.5,1750000,66.5
29-09-2020,71.33999634,69.58499908,70.45999908,70.51999664,6027600,70.51999664,12.55000019,11.28999996,11.93000031,11.31000042,22787200,11.31000042,109.7399979,105.0999985,107.7900009,107.9499969,3212000,107.9499969,67.10900116,65.76000214,66.59999847,66.86000061,847600,66.86000061
30-09-2020,75.38999939,70.16000366,72.51000214,70.75,15690700,70.75,11.84000015,11.10000038,11.19999981,11.60000038,14121600,11.60000038,116.25,107,107,108.3499985,4848700,108.3499985,69.47000122,67.09799957,67.40000153,69.23000336,1746800,69.23000336
01-10-2020,70.19999695,68.16000366,69.56999969,70.02999878,6839000,70.02999878,12.10000038,11.42000008,11.73999977,11.73999977,9599200,11.73999977,109.4499969,103.0999985,109.2200012,104.9000015,3704500,104.9000015,72.87000275,69.30999756,70,72.70999908,2371700,72.70999908
02-10-2020,72.76999664,67.25,67.90000153,68.80999756,8004900,68.80999756,12.19999981,11.52999973,11.85000038,11.64999962,10122300,11.64999962,107.9899979,100.2200012,101.6999969,103.5999985,2731800,103.5999985,75,71.16000366,71.84999847,73.69999695,2327800,73.69999695
05-10-2020,72.01999664,69.05000305,69.63999939,71.94999695,6518100,71.94999695,11.93999958,11.21000004,11.76000023,11.93999958,8493200,11.93999958,110.7099991,104.0999985,105.1299973,110.1699982,3210200,110.1699982,81.55999756,75.65000153,75.69999695,80.69999695,3750600,80.69999695
06-10-2020,73.91999817,70.30999756,72,71.04000092,7285500,71.04000092,13.10999966,11.89000034,11.89000034,12.40999985,16028600,12.40999985,113.0800018,106.2200012,109.1999969,107.4100037,2492000,107.4100037,88.30000305,83.51999664,86.83999634,85.58999634,5702100,85.58999634
07-10-2020,73.23999786,70.95899963,71.23000336,72.37000275,4190600,72.37000275,12.84000015,12.07999992,12.71000004,12.57999992,7825500,12.57999992,110.4000015,107.4499969,108.3000031,110,1862600,110,86.44000244,80.69999695,83.31999969,86.23000336,2354700,86.23000336
08-10-2020,73.76000214,72.01000214,73.5,72.93000031,4023800,72.93000031,12.80000019,12.35000038,12.68999958,12.47999954,5529900,12.47999954,114.3499985,109.1999969,110.9499969,111.0199966,2352600,111.0199966,89.43000031,85.59999847,85.83000183,87.94999695,1826000,87.94999695
09-10-2020,73.66999817,72.38999939,73.41999817,73,4774000,73,12.5,11.94999981,12.44999981,12.31000042,7002600,12.31000042,115.5999985,111.0800018,112.3000031,111.2200012,2421500,111.2200012,90,87.5,88.98000336,89.04000092,1462500,89.04000092
12-10-2020,75.85099792,72.91999817,73.61000061,75.30999756,7590800,75.30999756,12.68000031,12.17000008,12.25,12.43000031,5964900,12.43000031,112.6999969,109.3499985,111.25,110.2200012,1788200,110.2200012,91.90000153,87.59999847,91,88.73999786,2573100,88.73999786
13-10-2020,81.37000275,75.51999664,75.93000031,78.29000092,13669200,78.29000092,13.07999992,12.40999985,12.43999958,12.81999969,8994800,12.81999969,120.6500015,110.9499969,111.4100037,117.2799988,4425900,117.2799988,94.01599884,89.55999756,90.08000183,93,2527500,93
14-10-2020,80.01000214,76.32499695,80.01000214,76.55999756,6634600,76.55999756,12.98999977,12.06000042,12.90999985,12.13000011,7228000,12.13000011,121.9199982,111.7600021,119.2300034,111.7600021,2443000,111.7600021,95.44000244,85.05000305,95.41899872,86.86000061,4180000,86.86000061
15-10-2020,76.48999786,73.70999908,75.48000336,75.58000183,5009100,75.58000183,12.23999977,11.56999969,12.06999969,12.21000004,5321600,12.21000004,112.9499969,106.5400009,110.2699966,111.4199982,2297400,111.4199982,90.41899872,85.5,85.65000153,90.37999725,2029700,90.37999725
16-10-2020,76.93000031,73.66500092,76.05999756,73.94000244,4693600,73.94000244,12.27000046,11.81000042,12.19999981,11.85000038,5074900,11.85000038,112.5,106.0100021,111.6800003,107.0400009,2118300,107.0400009,94.15000153,91.55000305,93.59999847,94.08999634,2792500,94.08999634
19-10-2020,74.08999634,70.5,73.97000122,70.95999908,6931300,70.95999908,11.97999954,11.25,11.89999962,11.35000038,5332700,11.35000038,108.1999969,100.3700027,107.8000031,102.0500031,2708300,102.0500031,97.29000092,92.23999786,96.23000336,93.91999817,2800200,93.91999817
20-10-2020,73.09999847,70.65000153,72.06999969,71.30999756,5441300,71.30999756,11.46000004,10.56999969,11.43000031,11,7536700,11,103.5,95.80000305,102.6999969,98.36000061,4039200,98.36000061,96.11699677,91.61100006,93.91999817,94.34999847,1872100,94.34999847
21-10-2020,71.57800293,68.05999756,71.56999969,68.37000275,4614800,68.37000275,11,10.47000027,10.93999958,10.5,5930900,10.5,98.05000305,90,97.02999878,91.16000366,3398700,91.16000366,92.94000244,85.66999817,92.75,87.72000122,3384600,87.72000122
22-10-2020,72.52999878,68.40000153,68.5039978,70.83999634,5212100,70.83999634,11.35000038,10.27999973,10.36999989,11.23999977,7164700,11.23999977,95.5,88.80999756,90.59999847,93.58999634,2571800,93.58999634,90.12000275,85.41699982,88.98999786,86.36000061,2205900,86.36000061
23-10-2020,72.40000153,68.80000305,72.30000305,70.52999878,3735100,70.52999878,11.27999973,10.64999962,11.21000004,10.94999981,4109400,10.94999981,93.19999695,86.44999695,92.83999634,93.12999725,3107000,93.12999725,89.98999786,87.05999756,89.60500336,88.69000244,2079700,88.69000244
26-10-2020,71.31999969,68.69999695,70.36000061,70.23999786,3872800,70.23999786,10.93000031,10.34000015,10.67000008,10.44999981,4310100,10.44999981,94.23000336,86.52999878,91.02999878,87.37999725,2767700,87.37999725,89.83999634,80.34999847,88.22000122,82.93000031,2879900,82.93000031
27-10-2020,71.34999847,68.80999756,70.44999695,70.66999817,3812900,70.66999817,11.19999981,10.35000038,10.47000027,11.10999966,7550300,11.10999966,93.69999695,87.08000183,87.44000244,89.58999634,2900800,89.58999634,84.05500031,80.51000214,83,83.94999695,2222100,83.94999695
28-10-2020,69.47000122,65.48999786,68.94999695,65.73999786,6044000,65.73999786,11.05000019,10.31000042,10.81000042,10.92000008,5996300,10.92000008,88,81.06999969,87.52999878,81.33000183,3414800,81.33000183,80.73999786,75.34500122,79.88999939,77.54000092,2566100,77.54000092
29-10-2020,74.53900146,66.23000336,68.34999847,71.27999878,13776400,71.27999878,11.07999992,10.44999981,10.98999977,10.48999977,5196000,10.48999977,89.30000305,80.5,82.94000244,87.62999725,2815900,87.62999725,85.76999664,79.22000122,81.48999786,84.80999756,2512000,84.80999756
30-10-2020,71.48999786,66.84999847,70.80000305,67.47000122,7070500,67.47000122,10.59000015,9.720000267,10.38000011,9.850000381,7539900,9.850000381,86.98999786,78.5,86.23000336,80.70999908,3007300,80.70999908,88.5,83.05000305,87.01000214,85.36000061,2253000,85.36000061
02-11-2020,68.59999847,66.55000305,68.01999664,67.11000061,4650300,67.11000061,10.23999977,9.819999695,9.93999958,10.02000046,3830900,10.02000046,85.58999634,80.76000214,82.26999664,82.40000153,1855200,82.40000153,88,83.18000031,87.90399933,87.09999847,2139900,87.09999847
03-11-2020,69.25,66.58999634,66.75,69.08000183,4366900,69.08000183,10.27000046,9.859999657,10.14999962,10.22000027,5004600,10.22000027,84.48000336,80.68000031,82.25,83.63999939,1818000,83.63999939,88.19999695,84.84999847,84.91000366,87.22000122,1082600,87.22000122
04-11-2020,71.55000305,68.91899872,68.97000122,69.80999756,5442100,69.80999756,10.97999954,10.21000004,10.21000004,10.90999985,5258000,10.90999985,88.66999817,84.09999847,84.09999847,87.26999664,2272300,87.26999664,91.1289978,86.51000214,86.51000214,90.69000244,1701500,90.69000244
05-11-2020,71.58999634,70.16000366,71.08999634,71.48000336,4449900,71.48000336,11.25,10.64999962,11.25,10.80000019,4743500,10.80000019,93.38999939,87.69999695,89.19999695,93.11000061,2233100,93.11000061,92.83999634,89.66999817,91.33000183,92,1459800,92
06-11-2020,74.16000366,70.87000275,71.41999817,72.44999695,5841000,72.44999695,10.68000031,10.26000023,10.60000038,10.52999973,4706900,10.52999973,92.86000061,88.25,92.40000153,89.86000061,1893100,89.86000061,92.19999695,90.33000183,92,92,861300,92
09-11-2020,80.25,75.41999817,77.75,77.73999786,20266800,77.73999786,9.779999733,8.260000229,9.710000038,8.5,26526300,8.5,101.1999969,89.80000305,94.52999878,90.30999756,6586500,90.30999756,115,98.51000214,114.0199966,104.8000031,14614900,104.8000031
10-11-2020,80.37999725,73.51999664,80,76.05000305,10499400,76.05000305,11.60000038,8.899999619,8.989999771,11.51000023,35276800,11.51000023,85.80999756,76.58999634,85.30000305,78.73999786,6854400,78.73999786,113.4000015,106.1999969,110,112.7600021,8029100,112.7600021
11-11-2020,83.98000336,76.12999725,77.05000305,82.44000244,18576500,82.44000244,10.96000004,10.11999989,10.86999989,10.72000027,10620900,10.72000027,88.19999695,80.01000214,80.09999847,85.01000214,3986000,85.01000214,112.5,108.612999,112,109.4499969,3274100,109.4499969
12-11-2020,87.93000031,83.83000183,85.18000031,87.80999756,21700100,87.80999756,12.39999962,10.80000019,10.94999981,11.35999966,16954200,11.35999966,95.37000275,85.29000092,85.76999664,90.87000275,4953400,90.87000275,107.1289978,100.5,106.8099976,101.6299973,3596500,101.6299973
13-11-2020,90.52999878,85.22000122,86.62000275,89.38999939,14121100,89.38999939,11.51000023,10.81999969,11.39000034,11.22000027,6922000,11.22000027,98.23999786,91.40000153,93.19000244,96.59999847,3731700,96.59999847,108.1999969,103.3700027,104.1200027,106,2997500,106
16-11-2020,103.1999969,93.30000305,100.3099976,97.94999695,70853100,97.94999695,12.93999958,11.67000008,12.56000042,12.85000038,23253900,12.85000038,96,84.59999847,95.69999695,90.65000153,6852900,90.65000153,97,87.06999969,96.63999939,91.51999664,11171600,91.51999664
17-11-2020,97.80000305,91.59999847,97.23000336,93.15000153,26172000,93.15000153,12.43000031,11.60000038,12.30000019,11.69999981,10813700,11.69999981,94.40000153,88.05999756,89.94999695,92.88999939,2920100,92.88999939,92,86.65000153,89,86.93000031,4057400,86.93000031
18-11-2020,94,88.61000061,93.87000275,88.88999939,21823500,88.88999939,11.44999981,10.81000042,11.10999966,11.03999996,8419900,11.03999996,93.48000336,87.26000214,92.30000305,89.91000366,2525200,89.91000366,92.45999908,88.26000214,90.80000305,90.44000244,5772600,90.44000244
19-11-2020,94.65000153,89.51100159,90,92.76999664,16002000,92.76999664,11.47000027,10.92000008,11.28999996,11.02000046,5648400,11.02000046,90.75,85.66999817,89,86.40000153,3249900,86.40000153,95.08999634,91.29000092,91.59999847,94.93000031,3400100,94.93000031
20-11-2020,98.43000031,94.81999969,95,97.61000061,15306300,97.61000061,11.56999969,10.22999954,11.39999962,10.53999996,13900200,10.53999996,88.83000183,85.62000275,86.61000061,86.55000305,2557300,86.55000305,105.3300018,99.05000305,100,104.0699997,6776800,104.0699997
23-11-2020,101.7699966,98.62000275,100.7699966,101.0299988,16359600,101.0299988,10.65999985,10.02999973,10.63000011,10.38000011,9520400,10.38000011,98.44999695,88,88.98999786,93.98000336,6548300,93.98000336,109.9800034,104.1999969,109.7300034,106.5,5194200,106.5
24-11-2020,99.88999939,93.54000092,98.40000153,98.55999756,12515300,98.55999756,10.39000034,9.739999771,10.10000038,10.14999962,9927600,10.14999962,97.48000336,90.76000214,95.26000214,95.33000183,3099200,95.33000183,103.4300003,97.55999756,100.9199982,101.8700027,3864000,101.8700027
25-11-2020,109.2900009,98.65000153,99.02999878,109.1800003,25850700,109.1800003,11.09000015,10.05000019,10.10000038,10.39000034,11057300,10.39000034,103.8799973,94.66999817,95.31999969,102.5999985,3794700,102.5999985,106.0599976,99.09999847,100,104.9599991,3007400,104.9599991
27-11-2020,130.0599976,114.8600006,115.1200027,127.0299988,43438500,127.0299988,12.39999962,10.48999977,10.48999977,12.26000023,21178700,12.26000023,132,107,108.0999985,125.6900024,11777400,125.6900024,111.1999969,106.0999985,106.4400024,109.9899979,3874600,109.9899979
30-11-2020,153.8699951,141.0500031,144,152.7400055,73203100,152.7400055,12.78999996,11.56999969,12.28999996,12.22000027,23173500,12.22000027,147.5,118.5,119.2600021,139.5,16386900,139.5,124.9100037,113.5,113.6399994,124.2399979,9934800,124.2399979
01-12-2020,178.5,130.3300018,177.6600037,141.0099945,125130400,141.0099945,13.60000038,12.19999981,12.35000038,12.42000008,20188100,12.42000008,150.5,120,150,123.4700012,12337000,123.4700012,128.1300049,108,124.5,114.0100021,9619800,114.0100021
